TotalEnvSteps,seed_0_reward,seed_0_cost,seed_1_reward,seed_1_cost,seed_2_reward,seed_2_cost,seed_3_reward,seed_3_cost,seed_4_reward,seed_4_cost,reward_mean,reward_std,cost_mean,cost_std
1420000.0,16.304706573486328,48.369998931884766,14.38312530517578,33.20000076293945,16.340557098388672,49.150001525878906,13.992179870605469,35.459999084472656,10.210195541381836,31.540000915527344,14.246152877807617,2.2359064252725664,39.544000244140626,7.631027632015372
1440000.0,15.747821807861328,44.650001525878906,14.623834609985352,35.20000076293945,16.394329071044922,47.27000045776367,14.01116180419922,36.27000045776367,10.403331756591797,33.58000183105469,14.236095809936524,2.0897034849359932,39.39400100708008,5.491967092027894
1460000.0,15.616747856140137,43.20000076293945,15.115622520446776,36.13999938964844,17.099252700805664,45.52000045776367,13.368657112121582,39.5,9.951299667358398,35.310001373291016,14.230315971374512,2.449048612590975,39.934000396728514,3.9454865866914526
1480000.0,15.913116455078123,42.90999984741211,14.955339431762695,36.16999816894531,16.816238403320312,40.56999969482422,12.30353546142578,39.9900016784668,9.969107627868652,41.040000915527344,13.991467475891113,2.515138484116359,40.136000061035155,2.2113857455289807
1500000.0,16.314769744873047,43.310001373291016,15.506457328796388,37.040000915527344,16.862041473388672,38.52999877929688,11.64578342437744,40.7599983215332,9.538522720336914,38.560001373291016,13.973514938354493,2.872715160265455,39.64000015258789,2.1854885633701846
1520000.0,16.789188385009766,45.720001220703125,15.5416259765625,47.40999984741211,16.91913414001465,32.9900016784668,11.07683563232422,38.880001068115234,9.588562965393066,41.11000061035156,13.98306941986084,3.0555444697832965,41.22200088500976,5.133939156612039
1540000.0,16.752317428588867,46.47999954223633,15.479680061340332,52.36000061035156,16.86975860595703,34.08000183105469,10.713850021362305,35.130001068115234,8.249271392822266,38.9900016784668,13.61297550201416,3.4963106313202075,41.40800094604492,6.994727162103344
1560000.0,17.381179809570312,50.959999084472656,15.785649299621582,49.79999923706055,16.75714874267578,34.290000915527344,10.710740089416504,32.779998779296875,8.273189544677734,36.72999954223633,13.781581497192382,3.6221497775172184,40.91199951171875,7.841278717104251
1580000.0,17.555147171020508,49.13999938964844,15.424450874328612,51.02999877929688,16.37628173828125,35.45000076293945,10.954804420471191,32.349998474121094,8.361418724060059,38.4900016784668,13.734420585632325,3.4936799909826464,41.29199981689453,7.461357190404722
1600000.0,17.31529998779297,50.40999984741211,15.61619758605957,51.18000030517578,16.401268005371094,36.43999862670898,10.972362518310549,30.799999237060547,8.278044700622559,38.77999877929688,13.716634559631348,3.489277231304258,41.52199935913086,8.007248218899106
1620000.0,17.151317596435547,49.130001068115234,15.550629615783691,48.84999847412109,15.915738105773926,36.63999938964844,11.174344062805176,31.40999984741211,8.418985366821289,33.41999816894531,13.642202949523925,3.301432096935402,39.88999938964844,7.615681488140746
1640000.0,17.252168655395508,46.459999084472656,15.881938934326172,43.70000076293945,15.88161849975586,36.36000061035156,11.60766315460205,28.489999771118164,8.405786514282227,29.32999992370605,13.805835151672364,3.30117504710968,36.86800003051758,7.293189661959497
1660000.0,17.566320419311523,47.9900016784668,15.503559112548828,41.869998931884766,15.860246658325195,36.41999816894531,11.969887733459473,29.899999618530277,8.631433486938477,31.5,13.9062894821167,3.204334654247309,37.53599967956543,6.694131097426872
1680000.0,17.713546752929688,43.66999816894531,15.401296615600586,44.0099983215332,16.09579086303711,33.95000076293945,11.906416893005373,29.270000457763672,8.79623031616211,32.02000045776367,13.982656288146973,3.212699990951458,36.58399963378906,6.1093281828350285
1700000.0,17.396347045898438,45.2599983215332,14.97134017944336,40.380001068115234,15.973224639892578,38.619998931884766,11.738044738769531,28.290000915527344,8.813080787658691,36.81999969482422,13.77840747833252,3.1031386295404886,37.873999786376956,5.556140424070334
1720000.0,17.087696075439453,45.45000076293945,14.992088317871094,38.380001068115234,16.475717544555664,36.959999084472656,12.416935920715332,34.209999084472656,8.628819465637207,38.380001068115234,13.92025146484375,3.097455623982451,38.67600021362305,3.713546563360682
1740000.0,17.527740478515625,40.09999847412109,14.915607452392578,37.84000015258789,16.58196449279785,38.900001525878906,12.310766220092772,34.2599983215332,8.905304908752441,39.63999938964844,14.048276710510255,3.122422334175072,38.1479995727539,2.0886975594552775
1760000.0,16.975427627563477,39.84000015258789,14.666616439819336,35.06999969482422,16.785863876342773,40.33000183105469,12.49374771118164,36.290000915527344,8.704075813293457,42.16999816894531,13.925146293640136,3.077212314558483,38.74000015258789,2.6447832180095934
1780000.0,16.723766326904297,37.130001068115234,14.872493743896484,37.65999984741211,17.211210250854492,42.18000030517578,12.622095108032228,35.54999923706055,8.976043701171875,40.66999816894531,14.081121826171875,3.019863395663632,38.6379997253418,2.4265645060209806
1800000.0,16.662521362304688,37.38999938964844,14.796682357788086,30.86000061035156,17.02887535095215,42.43000030517578,12.474509239196776,36.4900016784668,8.789405822753906,40.36000061035156,13.950398826599121,3.0450918224177825,37.50600051879883,3.9396983414323645
1820000.0,16.446876525878906,34.290000915527344,14.516230583190918,31.809999465942383,17.087308883666992,44.43999862670898,12.819843292236328,39.72999954223633,8.556597709655762,44.56999969482422,13.88537139892578,3.057543937855066,38.967999649047854,5.196661619420288
1840000.0,16.415307998657227,33.5,14.58340072631836,36.790000915527344,16.729833602905273,39.4900016784668,12.22296905517578,32.2400016784668,8.50088119506836,41.290000915527344,13.690478515625,3.051071598588414,36.662001037597655,3.4346668938208804
